Game,Fc_new,Fc,Fc_delta,Fg,Q_new,Q,Q_delta,Uc_new,Uc,Uc_delta,Ug_new,Ug,Ug_delta,Cc_new,Cc,Cc_delta,Cg_new,Cg,Cg_delta
D-Day,1700,1200,500,543,59.650582,59.133333,0.517249,66.427621,81.34,-14.912379,56.425957,56.346667,0.07929,56.46347785,48.804,7.65947785,56.425957,56.346667,0.07929
D-Day,1800,1200,600,177,46.133333,45.833333,0.3,49.65,63.143333,-13.493333,99.973333,99.991667,-0.018334,44.685,37.8859998,6.7990002,32.58799252,32.5939688,-0.005976276
D-Day,1800,1200,600,266,59.018303,58.302829,0.715474,64.768719,80.279534,-15.510815,95.207987,93.998336,1.209651,58.2918471,48.1677204,10.1241267,46.63964004,46.04706699,0.59257305
D-Day,1800,1200,600,350,59.666667,59.166667,0.5,65.555,81.936667,-16.381667,78.373333,77.418333,0.955,58.9995,49.1620002,9.8374998,50.51688131,49.90131961,0.615561694
D-Day,1800,1200,600,420,59.667221,59.21797,0.449251,65.695507,81.888519,-16.193012,68.252912,67.78203,0.470882,59.1259563,49.1331114,9.9928449,52.79230762,52.4280895,0.364218122
D-Day,1800,1200,600,480,59.767055,59.151414,0.615641,65.40599,81.452579,-16.046589,61.63228,61.52579,0.10649,58.865391,48.8715474,9.9938436,54.48157348,54.38743867,0.094134807
D-Day,1800,1200,600,543,59.75,59.133333,0.616667,65.201667,81.34,-16.138333,56.625,56.346667,0.278333,58.6815003,48.804,9.8775003,56.625,56.346667,0.278333
D-Day,1900,1200,700,177,46.35,45.833333,0.516667,48.226667,63.143333,-14.916666,100,99.991667,0.008333,45.81533365,37.8859998,7.92933385,32.59668508,32.5939688,0.002716282
D-Day,1900,1200,700,266,58.652246,58.302829,0.349417,62.710483,80.279534,-17.569051,94.647255,93.998336,0.648919,59.57495885,48.1677204,11.40723845,46.36495365,46.04706699,0.317886656
D-Day,1900,1200,700,350,59.733333,59.166667,0.566666,63.465,81.936667,-18.471667,78.666667,77.418333,1.248334,60.29175,49.1620002,11.1297498,50.70595479,49.90131961,0.804635175
D-Day,1900,1200,700,420,59.783333,59.21797,0.565363,63.345,81.888519,-18.543519,68.155,67.78203,0.37297,60.17775,49.1331114,11.0446386,52.71657459,52.4280895,0.288485083
D-Day,1900,1200,700,480,59.783694,59.151414,0.63228,62.898502,81.452579,-18.554077,61.054908,61.52579,-0.470882,59.7535769,48.8715474,10.8820295,53.97118939,54.38743867,-0.416249282
D-Day,1900,1200,700,543,59.800333,59.133333,0.667,63.287854,81.34,-18.052146,56.139767,56.346667,-0.2069,60.1234613,48.804,11.3194613,56.139767,56.346667,-0.2069
D-Day,2000,1200,800,177,45.873544,45.833333,0.040211,46.705491,63.143333,-16.437842,99.735441,99.991667,-0.256226,46.705491,37.8859998,8.8194912,32.51044762,32.5939688,-0.083521182
D-Day,2000,1200,800,266,58.583333,58.302829,0.280504,60.666667,80.279534,-19.612867,95.02,93.998336,1.021664,60.666667,48.1677204,12.4989466,46.54755064,46.04706699,0.500483654
D-Day,2000,1200,800,350,59.833333,59.166667,0.666666,61.453333,81.936667,-20.483334,78.836667,77.418333,1.418334,61.453333,49.1620002,12.2913328,50.81553122,49.90131961,0.914211602
D-Day,2000,1200,800,420,59.816972,59.21797,0.599002,61.409318,81.888519,-20.479201,67.637271,67.78203,-0.144759,61.409318,49.1331114,12.2762066,52.31612122,52.4280895,-0.111968287
D-Day,2000,1200,800,480,59.833611,59.151414,0.682197,61.648918,81.452579,-19.803661,61.540765,61.52579,0.014975,61.648918,48.8715474,12.7773706,54.40067624,54.38743867,0.013237569
D-Day,2000,1200,800,543,59.883333,59.133333,0.75,61.535,81.34,-19.805,56.483333,56.346667,0.136666,61.535,48.804,12.731,56.483333,56.346667,0.136666
D-Day,1400,1300,100,177,45.716667,45.816667,-0.1,57.126667,59.648333,-2.521666,100,100,0,39.9886669,38.77141645,1.21725045,32.59668508,32.59668508,0
D-Day,1400,1300,100,266,58.5,58.5,0,74.053333,76.868333,-2.815,94.225,94.031667,0.193333,51.8373331,49.96441645,1.87291665,46.15810313,46.06339488,0.094708247
D-Day,1400,1300,100,350,59.366667,59.301165,0.065502,76.021667,78.50416,-2.482493,77.86,78.455907,-0.595907,53.2151669,51.027704,2.1874629,50.18600368,50.5701058,-0.384102118
D-Day,1400,1300,100,420,58.968386,59.183333,-0.214947,75.001664,77.693333,-2.691669,67.627288,67.901667,-0.274379,52.5011648,50.50066645,2.00049835,52.30839956,52.52062641,-0.212226851
D-Day,1400,1300,100,480,59.36772,59.301165,0.066555,75.560732,78.462562,-2.90183,61.537438,61.732113,-0.194675,52.8925124,51.0006653,1.8918471,54.39773525,54.56982365,-0.172088398
D-Day,1400,1300,100,543,59.366667,59.233333,0.133334,75.173333,77.581667,-2.408334,56.713333,56.466667,0.246666,52.6213331,50.42808355,2.19324955,56.713333,56.466667,0.246666
D-Day,1500,1300,200,177,45.883333,45.816667,0.066666,54.966667,59.648333,-4.681666,100,100,0,41.22500025,38.77141645,2.4535838,32.59668508,32.59668508,0
D-Day,1500,1300,200,266,58.433333,58.5,-0.066667,70.733333,76.868333,-6.135,94.118333,94.031667,0.086666,53.04999975,49.96441645,3.0855833,46.10585005,46.06339488,0.042455168
D-Day,1500,1300,200,350,59.5,59.301165,0.198835,72.331667,78.50416,-6.172493,78.433333,78.455907,-0.022574,54.24875025,51.027704,3.22104625,50.55555534,50.5701058,-0.01455046
D-Day,1500,1300,200,420,59.500832,59.183333,0.317499,71.608985,77.693333,-6.084348,67.986689,67.901667,0.085022,53.70673875,50.50066645,3.2060723,52.58638928,52.52062641,0.065762873
D-Day,1500,1300,200,480,58.369384,59.301165,-0.931781,70.693844,78.462562,-7.768718,60.281198,61.732113,-1.450915,53.020383,51.0006653,2.0197177,53.28724685,54.56982365,-1.282576796
D-Day,1500,1300,200,543,59.484193,59.233333,0.25086,71.572379,77.581667,-6.009288,56.509151,56.466667,0.042484,53.67928425,50.42808355,3.2512007,56.509151,56.466667,0.042484
D-Day,1600,1300,300,177,45.906822,45.816667,0.090155,52.454243,59.648333,-7.19409,100,100,0,41.9633944,38.77141645,3.19197795,32.59668508,32.59668508,0
D-Day,1600,1300,300,266,58.283333,58.5,-0.216667,67.443333,76.868333,-9.425,94.256667,94.031667,0.225,53.9546664,49.96441645,3.99024995,46.17361588,46.06339488,0.110220994
D-Day,1600,1300,300,350,59.566667,59.301165,0.265502,69.441667,78.50416,-9.062493,78.623333,78.455907,0.167426,55.5533336,51.027704,4.5256296,50.67802311,50.5701058,0.107917311
D-Day,1600,1300,300,420,59.567388,59.183333,0.384055,69.339434,77.693333,-8.353899,68.046589,67.901667,0.144922,55.4715472,50.50066645,4.97088075,52.63272077,52.52062641,0.112094365
D-Day,1600,1300,300,480,59.567388,59.301165,0.266223,68.758735,78.462562,-9.703827,61.870216,61.732113,0.138103,55.006988,51.0006653,4.0063227,54.69190365,54.56982365,0.12208
D-Day,1600,1300,300,543,59.600666,59.233333,0.367333,68.74376,77.581667,-8.837907,56.254576,56.466667,-0.212091,54.995008,50.42808355,4.56692445,56.254576,56.466667,-0.212091
D-Day,1700,1300,400,177,45.616667,45.816667,-0.2,50.598333,59.648333,-9.05,99.996667,100,-0.003333,43.00858305,38.77141645,4.2371666,32.59559864,32.59668508,-0.001086448
D-Day,1700,1300,400,266,58.7,58.5,0.2,65.871667,76.868333,-10.996666,94.306667,94.031667,0.275,55.99091695,49.96441645,6.0265005,46.19810943,46.06339488,0.134714549
D-Day,1700,1300,400,350,59.68386,59.301165,0.382695,67.450915,78.50416,-11.053245,78.778702,78.455907,0.322795,57.33327775,51.027704,6.30557375,50.77816888,50.5701058,0.208063076
D-Day,1700,1300,400,420,59.633333,59.183333,0.45,66.946667,77.693333,-10.746666,67.858333,67.901667,-0.043334,56.90466695,50.50066645,6.4040005,52.4871084,52.52062641,-0.033518011
D-Day,1700,1300,400,480,59.683333,59.301165,0.382168,66.923333,78.462562,-11.539229,62.016667,61.732113,0.284554,56.88483305,51.0006653,5.88416775,54.82136309,54.56982365,0.251539448
D-Day,1700,1300,400,543,59.650582,59.233333,0.417249,66.427621,77.581667,-11.154046,56.425957,56.466667,-0.04071,56.46347785,50.42808355,6.0353943,56.425957,56.466667,-0.04071
D-Day,1800,1300,500,177,46.133333,45.816667,0.316666,49.65,59.648333,-9.998333,99.973333,100,-0.026667,44.685,38.77141645,5.91358355,32.58799252,32.59668508,-0.008692558
D-Day,1800,1300,500,266,59.018303,58.5,0.518303,64.768719,76.868333,-12.099614,95.207987,94.031667,1.17632,58.2918471,49.96441645,8.32743065,46.63964004,46.06339488,0.576245157
D-Day,1800,1300,500,350,59.666667,59.301165,0.365502,65.555,78.50416,-12.94916,78.373333,78.455907,-0.082574,58.9995,51.027704,7.971796,50.51688131,50.5701058,-0.053224494
D-Day,1800,1300,500,420,59.667221,59.183333,0.483888,65.695507,77.693333,-11.997826,68.252912,67.901667,0.351245,59.1259563,50.50066645,8.62528985,52.79230762,52.52062641,0.271681215
D-Day,1800,1300,500,480,59.767055,59.301165,0.46589,65.40599,78.462562,-13.056572,61.63228,61.732113,-0.099833,58.865391,51.0006653,7.8647257,54.48157348,54.56982365,-0.088250166
D-Day,1800,1300,500,543,59.75,59.233333,0.516667,65.201667,77.581667,-12.38,56.625,56.466667,0.158333,58.6815003,50.42808355,8.25341675,56.625,56.466667,0.158333
D-Day,1900,1300,600,177,46.35,45.816667,0.533333,48.226667,59.648333,-11.421666,100,100,0,45.81533365,38.77141645,7.0439172,32.59668508,32.59668508,0
D-Day,1900,1300,600,266,58.652246,58.5,0.152246,62.710483,76.868333,-14.15785,94.647255,94.031667,0.615588,59.57495885,49.96441645,9.6105424,46.36495365,46.06339488,0.301558762
D-Day,1900,1300,600,350,59.733333,59.301165,0.432168,63.465,78.50416,-15.03916,78.666667,78.455907,0.21076,60.29175,51.027704,9.264046,50.70595479,50.5701058,0.135848987
D-Day,1900,1300,600,420,59.783333,59.183333,0.6,63.345,77.693333,-14.348333,68.155,67.901667,0.253333,60.17775,50.50066645,9.67708355,52.71657459,52.52062641,0.195948177
D-Day,1900,1300,600,480,59.783694,59.301165,0.482529,62.898502,78.462562,-15.56406,61.054908,61.732113,-0.677205,59.7535769,51.0006653,8.7529116,53.97118939,54.56982365,-0.598634254
D-Day,1900,1300,600,543,59.800333,59.233333,0.567,63.287854,77.581667,-14.293813,56.139767,56.466667,-0.3269,60.1234613,50.42808355,9.69537775,56.139767,56.466667,-0.3269
D-Day,2000,1300,700,177,45.873544,45.816667,0.056877,46.705491,59.648333,-12.942842,99.735441,100,-0.264559,46.705491,38.77141645,7.93407455,32.51044762,32.59668508,-0.086237464
D-Day,2000,1300,700,266,58.583333,58.5,0.083333,60.666667,76.868333,-16.201666,95.02,94.031667,0.988333,60.666667,49.96441645,10.70225055,46.54755064,46.06339488,0.484155761
D-Day,2000,1300,700,350,59.833333,59.301165,0.532168,61.453333,78.50416,-17.050827,78.836667,78.455907,0.38076,61.453333,51.027704,10.425629,50.81553122,50.5701058,0.245425414
D-Day,2000,1300,700,420,59.816972,59.183333,0.633639,61.409318,77.693333,-16.284015,67.637271,67.901667,-0.264396,61.409318,50.50066645,10.90865155,52.31612122,52.52062641,-0.204505193
D-Day,2000,1300,700,480,59.833611,59.301165,0.532446,61.648918,78.462562,-16.813644,61.540765,61.732113,-0.191348,61.648918,51.0006653,10.6482527,54.40067624,54.56982365,-0.169147403
D-Day,2000,1300,700,543,59.883333,59.233333,0.65,61.535,77.581667,-16.046667,56.483333,56.466667,0.016666,61.535,50.42808355,11.10691645,56.483333,56.466667,0.016666
D-Day,1500,1400,100,177,45.883333,45.716667,0.166666,54.966667,57.126667,-2.16,100,100,0,41.22500025,39.9886669,1.23633335,32.59668508,32.59668508,0
D-Day,1500,1400,100,266,58.433333,58.5,-0.066667,70.733333,74.053333,-3.32,94.118333,94.225,-0.106667,53.04999975,51.8373331,1.21266665,46.10585005,46.15810313,-0.052253079
D-Day,1500,1400,100,350,59.5,59.366667,0.133333,72.331667,76.021667,-3.69,78.433333,77.86,0.573333,54.24875025,53.2151669,1.03358335,50.55555534,50.18600368,0.369551657
D-Day,1500,1400,100,420,59.500832,58.968386,0.532446,71.608985,75.001664,-3.392679,67.986689,67.627288,0.359401,53.70673875,52.5011648,1.20557395,52.58638928,52.30839956,0.277989724
D-Day,1500,1400,100,480,58.369384,59.36772,-0.998336,70.693844,75.560732,-4.866888,60.281198,61.537438,-1.25624,53.020383,52.8925124,0.1278706,53.28724685,54.39773525,-1.110488398
D-Day,1500,1400,100,543,59.484193,59.366667,0.117526,71.572379,75.173333,-3.600954,56.509151,56.713333,-0.204182,53.67928425,52.6213331,1.05795115,56.509151,56.713333,-0.204182
D-Day,1600,1400,200,177,45.906822,45.716667,0.190155,52.454243,57.126667,-4.672424,100,100,0,41.9633944,39.9886669,1.9747275,32.59668508,32.59668508,0
D-Day,1600,1400,200,266,58.283333,58.5,-0.216667,67.443333,74.053333,-6.61,94.256667,94.225,0.031667,53.9546664,51.8373331,2.1173333,46.17361588,46.15810313,0.015512748
D-Day,1600,1400,200,350,59.566667,59.366667,0.2,69.441667,76.021667,-6.58,78.623333,77.86,0.763333,55.5533336,53.2151669,2.3381667,50.67802311,50.18600368,0.492019429
D-Day,1600,1400,200,420,59.567388,58.968386,0.599002,69.339434,75.001664,-5.66223,68.046589,67.627288,0.419301,55.4715472,52.5011648,2.9703824,52.63272077,52.30839956,0.324321215
D-Day,1600,1400,200,480,59.567388,59.36772,0.199668,68.758735,75.560732,-6.801997,61.870216,61.537438,0.332778,55.006988,52.8925124,2.1144756,54.69190365,54.39773525,0.294168398
D-Day,1600,1400,200,543,59.600666,59.366667,0.233999,68.74376,75.173333,-6.429573,56.254576,56.713333,-0.458757,54.995008,52.6213331,2.3736749,56.254576,56.713333,-0.458757
D-Day,1700,1400,300,177,45.616667,45.716667,-0.1,50.598333,57.126667,-6.528334,99.996667,100,-0.003333,43.00858305,39.9886669,3.01991615,32.59559864,32.59668508,-0.001086448
D-Day,1700,1400,300,266,58.7,58.5,0.2,65.871667,74.053333,-8.181666,94.306667,94.225,0.081667,55.99091695,51.8373331,4.15358385,46.19810943,46.15810313,0.040006302
D-Day,1700,1400,300,350,59.68386,59.366667,0.317193,67.450915,76.021667,-8.570752,78.778702,77.86,0.918702,57.33327775,53.2151669,4.11811085,50.77816888,50.18600368,0.592165193
D-Day,1700,1400,300,420,59.633333,58.968386,0.664947,66.946667,75.001664,-8.054997,67.858333,67.627288,0.231045,56.90466695,52.5011648,4.40350215,52.4871084,52.30839956,0.17870884
D-Day,1700,1400,300,480,59.683333,59.36772,0.315613,66.923333,75.560732,-8.637399,62.016667,61.537438,0.479229,56.88483305,52.8925124,3.99232065,54.82136309,54.39773525,0.423627845
D-Day,1700,1400,300,543,59.650582,59.366667,0.283915,66.427621,75.173333,-8.745712,56.425957,56.713333,-0.287376,56.46347785,52.6213331,3.84214475,56.425957,56.713333,-0.287376
D-Day,1800,1400,400,177,46.133333,45.716667,0.416666,49.65,57.126667,-7.476667,99.973333,100,-0.026667,44.685,39.9886669,4.6963331,32.58799252,32.59668508,-0.008692558
D-Day,1800,1400,400,266,59.018303,58.5,0.518303,64.768719,74.053333,-9.284614,95.207987,94.225,0.982987,58.2918471,51.8373331,6.454514,46.63964004,46.15810313,0.48153691
D-Day,1800,1400,400,350,59.666667,59.366667,0.3,65.555,76.021667,-10.466667,78.373333,77.86,0.513333,58.9995,53.2151669,5.7843331,50.51688131,50.18600368,0.330877624
D-Day,1800,1400,400,420,59.667221,58.968386,0.698835,65.695507,75.001664,-9.306157,68.252912,67.627288,0.625624,59.1259563,52.5011648,6.6247915,52.79230762,52.30839956,0.483908066
D-Day,1800,1400,400,480,59.767055,59.36772,0.399335,65.40599,75.560732,-10.154742,61.63228,61.537438,0.094842,58.865391,52.8925124,5.9728786,54.48157348,54.39773525,0.083838232
D-Day,1800,1400,400,543,59.75,59.366667,0.383333,65.201667,75.173333,-9.971666,56.625,56.713333,-0.088333,58.6815003,52.6213331,6.0601672,56.625,56.713333,-0.088333
D-Day,1900,1400,500,177,46.35,45.716667,0.633333,48.226667,57.126667,-8.9,100,100,0,45.81533365,39.9886669,5.82666675,32.59668508,32.59668508,0
D-Day,1900,1400,500,266,58.652246,58.5,0.152246,62.710483,74.053333,-11.34285,94.647255,94.225,0.422255,59.57495885,51.8373331,7.73762575,46.36495365,46.15810313,0.206850516
D-Day,1900,1400,500,350,59.733333,59.366667,0.366666,63.465,76.021667,-12.556667,78.666667,77.86,0.806667,60.29175,53.2151669,7.0765831,50.70595479,50.18600368,0.519951105
D-Day,1900,1400,500,420,59.783333,58.968386,0.814947,63.345,75.001664,-11.656664,68.155,67.627288,0.527712,60.17775,52.5011648,7.6765852,52.71657459,52.30839956,0.408175028
D-Day,1900,1400,500,480,59.783694,59.36772,0.415974,62.898502,75.560732,-12.66223,61.054908,61.537438,-0.48253,59.7535769,52.8925124,6.8610645,53.97118939,54.39773525,-0.426545856
D-Day,1900,1400,500,543,59.800333,59.366667,0.433666,63.287854,75.173333,-11.885479,56.139767,56.713333,-0.573566,60.1234613,52.6213331,7.5021282,56.139767,56.713333,-0.573566
D-Day,2000,1400,600,177,45.873544,45.716667,0.156877,46.705491,57.126667,-10.421176,99.735441,100,-0.264559,46.705491,39.9886669,6.7168241,32.51044762,32.59668508,-0.086237464
D-Day,2000,1400,600,266,58.583333,58.5,0.083333,60.666667,74.053333,-13.386666,95.02,94.225,0.795,60.666667,51.8373331,8.8293339,46.54755064,46.15810313,0.389447514
D-Day,2000,1400,600,350,59.833333,59.366667,0.466666,61.453333,76.021667,-14.568334,78.836667,77.86,0.976667,61.453333,53.2151669,8.2381661,50.81553122,50.18600368,0.629527532
D-Day,2000,1400,600,420,59.816972,58.968386,0.848586,61.409318,75.001664,-13.592346,67.637271,67.627288,0.009983,61.409318,52.5011648,8.9081532,52.31612122,52.30839956,0.007721657
D-Day,2000,1400,600,480,59.833611,59.36772,0.465891,61.648918,75.560732,-13.911814,61.540765,61.537438,0.003327,61.648918,52.8925124,8.7564056,54.40067624,54.39773525,0.002940994
D-Day,2000,1400,600,543,59.883333,59.366667,0.516666,61.535,75.173333,-13.638333,56.483333,56.713333,-0.23,61.535,52.6213331,8.9136669,56.483333,56.713333,-0.23
D-Day,1600,1500,100,177,45.906822,45.883333,0.023489,52.454243,54.966667,-2.512424,100,100,0,41.9633944,41.22500025,0.73839415,32.59668508,32.59668508,0
D-Day,1600,1500,100,266,58.283333,58.433333,-0.15,67.443333,70.733333,-3.29,94.256667,94.118333,0.138334,53.9546664,53.04999975,0.90466665,46.17361588,46.10585005,0.067765827
D-Day,1600,1500,100,350,59.566667,59.5,0.066667,69.441667,72.331667,-2.89,78.623333,78.433333,0.19,55.5533336,54.24875025,1.30458335,50.67802311,50.55555534,0.122467772
D-Day,1600,1500,100,420,59.567388,59.500832,0.066556,69.339434,71.608985,-2.269551,68.046589,67.986689,0.0599,55.4715472,53.70673875,1.76480845,52.63272077,52.58638928,0.046331492
D-Day,1600,1500,100,480,59.567388,58.369384,1.198004,68.758735,70.693844,-1.935109,61.870216,60.281198,1.589018,55.006988,53.020383,1.986605,54.69190365,53.28724685,1.404656796
D-Day,1600,1500,100,543,59.600666,59.484193,0.116473,68.74376,71.572379,-2.828619,56.254576,56.509151,-0.254575,54.995008,53.67928425,1.31572375,56.254576,56.509151,-0.254575
D-Day,1700,1500,200,177,45.616667,45.883333,-0.266666,50.598333,54.966667,-4.368334,99.996667,100,-0.003333,43.00858305,41.22500025,1.7835828,32.59559864,32.59668508,-0.001086448
D-Day,1700,1500,200,266,58.7,58.433333,0.266667,65.871667,70.733333,-4.861666,94.306667,94.118333,0.188334,55.99091695,53.04999975,2.9409172,46.19810943,46.10585005,0.092259381
D-Day,1700,1500,200,350,59.68386,59.5,0.18386,67.450915,72.331667,-4.880752,78.778702,78.433333,0.345369,57.33327775,54.24875025,3.0845275,50.77816888,50.55555534,0.222613536
D-Day,1700,1500,200,420,59.633333,59.500832,0.132501,66.946667,71.608985,-4.662318,67.858333,67.986689,-0.128356,56.90466695,53.70673875,3.1979282,52.4871084,52.58638928,-0.099280884
D-Day,1700,1500,200,480,59.683333,58.369384,1.313949,66.923333,70.693844,-3.770511,62.016667,60.281198,1.735469,56.88483305,53.020383,3.86445005,54.82136309,53.28724685,1.534116243
D-Day,1700,1500,200,543,59.650582,59.484193,0.166389,66.427621,71.572379,-5.144758,56.425957,56.509151,-0.083194,56.46347785,53.67928425,2.7841936,56.425957,56.509151,-0.083194
D-Day,1800,1500,300,177,46.133333,45.883333,0.25,49.65,54.966667,-5.316667,99.973333,100,-0.026667,44.685,41.22500025,3.45999975,32.58799252,32.59668508,-0.008692558
D-Day,1800,1500,300,266,59.018303,58.433333,0.58497,64.768719,70.733333,-5.964614,95.207987,94.118333,1.089654,58.2918471,53.04999975,5.24184735,46.63964004,46.10585005,0.533789989
D-Day,1800,1500,300,350,59.666667,59.5,0.166667,65.555,72.331667,-6.776667,78.373333,78.433333,-0.06,58.9995,54.24875025,4.75074975,50.51688131,50.55555534,-0.038674033
D-Day,1800,1500,300,420,59.667221,59.500832,0.166389,65.695507,71.608985,-5.913478,68.252912,67.986689,0.266223,59.1259563,53.70673875,5.41921755,52.79230762,52.58638928,0.205918343
D-Day,1800,1500,300,480,59.767055,58.369384,1.397671,65.40599,70.693844,-5.287854,61.63228,60.281198,1.351082,58.865391,53.020383,5.845008,54.48157348,53.28724685,1.19432663
D-Day,1800,1500,300,543,59.75,59.484193,0.265807,65.201667,71.572379,-6.370712,56.625,56.509151,0.115849,58.6815003,53.67928425,5.00221605,56.625,56.509151,0.115849
D-Day,1900,1500,400,177,46.35,45.883333,0.466667,48.226667,54.966667,-6.74,100,100,0,45.81533365,41.22500025,4.5903334,32.59668508,32.59668508,0
D-Day,1900,1500,400,266,58.652246,58.433333,0.218913,62.710483,70.733333,-8.02285,94.647255,94.118333,0.528922,59.57495885,53.04999975,6.5249591,46.36495365,46.10585005,0.259103595
D-Day,1900,1500,400,350,59.733333,59.5,0.233333,63.465,72.331667,-8.866667,78.666667,78.433333,0.233334,60.29175,54.24875025,6.04299975,50.70595479,50.55555534,0.150399448
D-Day,1900,1500,400,420,59.783333,59.500832,0.282501,63.345,71.608985,-8.263985,68.155,67.986689,0.168311,60.17775,53.70673875,6.47101125,52.71657459,52.58638928,0.130185304
D-Day,1900,1500,400,480,59.783694,58.369384,1.41431,62.898502,70.693844,-7.795342,61.054908,60.281198,0.77371,59.7535769,53.020383,6.7331939,53.97118939,53.28724685,0.683942541
D-Day,1900,1500,400,543,59.800333,59.484193,0.31614,63.287854,71.572379,-8.284525,56.139767,56.509151,-0.369384,60.1234613,53.67928425,6.44417705,56.139767,56.509151,-0.369384
D-Day,2000,1500,500,177,45.873544,45.883333,-0.009789,46.705491,54.966667,-8.261176,99.735441,100,-0.264559,46.705491,41.22500025,5.48049075,32.51044762,32.59668508,-0.086237464
D-Day,2000,1500,500,266,58.583333,58.433333,0.15,60.666667,70.733333,-10.066666,95.02,94.118333,0.901667,60.666667,53.04999975,7.61666725,46.54755064,46.10585005,0.441700593
D-Day,2000,1500,500,350,59.833333,59.5,0.333333,61.453333,72.331667,-10.878334,78.836667,78.433333,0.403334,61.453333,54.24875025,7.20458275,50.81553122,50.55555534,0.259975875
D-Day,2000,1500,500,420,59.816972,59.500832,0.31614,61.409318,71.608985,-10.199667,67.637271,67.986689,-0.349418,61.409318,53.70673875,7.70257925,52.31612122,52.58638928,-0.270268066
D-Day,2000,1500,500,480,59.833611,58.369384,1.464227,61.648918,70.693844,-9.044926,61.540765,60.281198,1.259567,61.648918,53.020383,8.628535,54.40067624,53.28724685,1.113429392
D-Day,2000,1500,500,543,59.883333,59.484193,0.39914,61.535,71.572379,-10.037379,56.483333,56.509151,-0.025818,61.535,53.67928425,7.85571575,56.483333,56.509151,-0.025818
D-Day,1700,1600,100,177,45.616667,45.906822,-0.290155,50.598333,52.454243,-1.85591,99.996667,100,-0.003333,43.00858305,41.9633944,1.04518865,32.59559864,32.59668508,-0.001086448
D-Day,1700,1600,100,266,58.7,58.283333,0.416667,65.871667,67.443333,-1.571666,94.306667,94.256667,0.05,55.99091695,53.9546664,2.03625055,46.19810943,46.17361588,0.024493554
D-Day,1700,1600,100,350,59.68386,59.566667,0.117193,67.450915,69.441667,-1.990752,78.778702,78.623333,0.155369,57.33327775,55.5533336,1.77994415,50.77816888,50.67802311,0.100145764
D-Day,1700,1600,100,420,59.633333,59.567388,0.065945,66.946667,69.339434,-2.392767,67.858333,68.046589,-0.188256,56.90466695,55.4715472,1.43311975,52.4871084,52.63272077,-0.145612376
D-Day,1700,1600,100,480,59.683333,59.567388,0.115945,66.923333,68.758735,-1.835402,62.016667,61.870216,0.146451,56.88483305,55.006988,1.87784505,54.82136309,54.69190365,0.129459448
D-Day,1700,1600,100,543,59.650582,59.600666,0.049916,66.427621,68.74376,-2.316139,56.425957,56.254576,0.171381,56.46347785,54.995008,1.46846985,56.425957,56.254576,0.171381
D-Day,1800,1600,200,177,46.133333,45.906822,0.226511,49.65,52.454243,-2.804243,99.973333,100,-0.026667,44.685,41.9633944,2.7216056,32.58799252,32.59668508,-0.008692558
D-Day,1800,1600,200,266,59.018303,58.283333,0.73497,64.768719,67.443333,-2.674614,95.207987,94.256667,0.95132,58.2918471,53.9546664,4.3371807,46.63964004,46.17361588,0.466024162
D-Day,1800,1600,200,350,59.666667,59.566667,0.1,65.555,69.441667,-3.886667,78.373333,78.623333,-0.25,58.9995,55.5533336,3.4461664,50.51688131,50.67802311,-0.161141805
D-Day,1800,1600,200,420,59.667221,59.567388,0.099833,65.695507,69.339434,-3.643927,68.252912,68.046589,0.206323,59.1259563,55.4715472,3.6544091,52.79230762,52.63272077,0.159586851
D-Day,1800,1600,200,480,59.767055,59.567388,0.199667,65.40599,68.758735,-3.352745,61.63228,61.870216,-0.237936,58.865391,55.006988,3.858403,54.48157348,54.69190365,-0.210330166
D-Day,1800,1600,200,543,59.75,59.600666,0.149334,65.201667,68.74376,-3.542093,56.625,56.254576,0.370424,58.6815003,54.995008,3.6864923,56.625,56.254576,0.370424
D-Day,1900,1600,300,177,46.35,45.906822,0.443178,48.226667,52.454243,-4.227576,100,100,0,45.81533365,41.9633944,3.85193925,32.59668508,32.59668508,0
D-Day,1900,1600,300,266,58.652246,58.283333,0.368913,62.710483,67.443333,-4.73285,94.647255,94.256667,0.390588,59.57495885,53.9546664,5.62029245,46.36495365,46.17361588,0.191337768
D-Day,1900,1600,300,350,59.733333,59.566667,0.166666,63.465,69.441667,-5.976667,78.666667,78.623333,0.043334,60.29175,55.5533336,4.7384164,50.70595479,50.67802311,0.027931676
D-Day,1900,1600,300,420,59.783333,59.567388,0.215945,63.345,69.339434,-5.994434,68.155,68.046589,0.108411,60.17775,55.4715472,4.7062028,52.71657459,52.63272077,0.083853812
D-Day,1900,1600,300,480,59.783694,59.567388,0.216306,62.898502,68.758735,-5.860233,61.054908,61.870216,-0.815308,59.7535769,55.006988,4.7465889,53.97118939,54.69190365,-0.720714254
D-Day,1900,1600,300,543,59.800333,59.600666,0.199667,63.287854,68.74376,-5.455906,56.139767,56.254576,-0.114809,60.1234613,54.995008,5.1284533,56.139767,56.254576,-0.114809
D-Day,2000,1600,400,177,45.873544,45.906822,-0.033278,46.705491,52.454243,-5.748752,99.735441,100,-0.264559,46.705491,41.9633944,4.7420966,32.51044762,32.59668508,-0.086237464
D-Day,2000,1600,400,266,58.583333,58.283333,0.3,60.666667,67.443333,-6.776666,95.02,94.256667,0.763333,60.666667,53.9546664,6.7120006,46.54755064,46.17361588,0.373934766
