Game,Fc_new,Fc,Fc_delta,Fg,Q_new,Q,Q_delta,Uc_new,Uc,Uc_delta,Ug_new,Ug,Ug_delta,Cc_new,Cc,Cc_delta,Cg_new,Cg,Cg_delta
RotCC 300,2000,1800,200,543,59.99,60,-0.01,75,80,-5,27,27,0,75,72,3,27,27,0
RotCC 300,2000,1900,100,177,60,59.99,0.01,76,78,-2,67,67,0,76,74.1,1.9,21.83977901,21.83977901,0
RotCC 300,2000,1900,100,266,59.99,60.1,-0.11,73,76,-3,47,47,0,73,72.2,0.8,23.02394107,23.02394107,0
RotCC 300,2000,1900,100,350,60,59.99,0.01,73,76,-3,37,37,0,73,72.2,0.8,23.84898711,23.84898711,0
RotCC 300,2000,1900,100,420,60,60,0,73,77,-4,32,32,0,73,73.15,-0.15,24.75138122,24.75138122,0
RotCC 300,2000,1900,100,480,59.99,59.99,0,76,78,-2,29,29,0,76,74.1,1.9,25.63535912,25.63535912,0
RotCC 300,2000,1900,100,543,59.99,59.99,0,75,78,-3,27,27,0,75,74.1,0.9,27,27,0
RotCC 310,1300,1200,100,177,46.22,45.62,0.6,63,66,-3,93,92,1,40.95,39.6,1.35,30.31491713,29.98895028,0.325966851
RotCC 310,1300,1200,100,266,56.72,55.57,1.15,89,92,-3,79,78,1,57.85,55.2,2.65,38.69981584,38.20994475,0.489871087
RotCC 310,1300,1200,100,350,59.18,58.16,1.02,88,90,-2,63,62,1,57.2,54,3.2,40.60773481,39.96316759,0.644567219
RotCC 310,1300,1200,100,420,59.99,59.59,0.4,85,88,-3,53,54,-1,55.25,52.8,2.45,40.99447514,41.7679558,-0.773480663
RotCC 310,1300,1200,100,480,59.99,59.55,0.44,86,88,-2,48,48,0,55.9,52.8,3.1,42.43093923,42.43093923,0
RotCC 310,1300,1200,100,543,60,59.52,0.48,85,88,-3,43,43,0,55.25,52.8,2.45,43,43,0
RotCC 310,1400,1200,200,177,46.22,45.62,0.6,63,66,-3,93,92,1,44.1,39.6,4.5,30.31491713,29.98895028,0.325966851
RotCC 310,1400,1200,200,266,56.7,55.57,1.13,89,92,-3,79,78,1,62.3,55.2,7.1,38.69981584,38.20994475,0.489871087
RotCC 310,1400,1200,200,350,59.36,58.16,1.2,88,90,-2,63,62,1,61.6,54,7.6,40.60773481,39.96316759,0.644567219
RotCC 310,1400,1200,200,420,59.99,59.59,0.4,86,88,-2,53,54,-1,60.2,52.8,7.4,40.99447514,41.7679558,-0.773480663
RotCC 310,1400,1200,200,480,59.99,59.55,0.44,85,88,-3,48,48,0,59.5,52.8,6.7,42.43093923,42.43093923,0
RotCC 310,1400,1200,200,543,59.99,59.52,0.47,85,88,-3,43,43,0,59.5,52.8,6.7,43,43,0
RotCC 310,1500,1200,300,177,46.7,45.62,1.08,61,66,-5,93,92,1,45.75,39.6,6.15,30.31491713,29.98895028,0.325966851
RotCC 310,1500,1200,300,266,57.62,55.57,2.05,87,92,-5,79,78,1,65.25,55.2,10.05,38.69981584,38.20994475,0.489871087
RotCC 310,1500,1200,300,350,60,58.16,1.84,87,90,-3,63,62,1,65.25,54,11.25,40.60773481,39.96316759,0.644567219
RotCC 310,1500,1200,300,420,60,59.59,0.41,84,88,-4,53,54,-1,63,52.8,10.2,40.99447514,41.7679558,-0.773480663
RotCC 310,1500,1200,300,480,60,59.55,0.45,82,88,-6,48,48,0,61.5,52.8,8.7,42.43093923,42.43093923,0
RotCC 310,1500,1200,300,543,60,59.52,0.48,82,88,-6,43,43,0,61.5,52.8,8.7,43,43,0
RotCC 310,1600,1200,400,177,47.9,45.62,2.28,59,66,-7,94,92,2,47.2,39.6,7.6,30.64088398,29.98895028,0.651933702
RotCC 310,1600,1200,400,266,58.21,55.57,2.64,86,92,-6,79,78,1,68.8,55.2,13.6,38.69981584,38.20994475,0.489871087
RotCC 310,1600,1200,400,350,59.99,58.16,1.83,85,90,-5,63,62,1,68,54,14,40.60773481,39.96316759,0.644567219
RotCC 310,1600,1200,400,420,60,59.59,0.41,79,88,-9,53,54,-1,63.2,52.8,10.4,40.99447514,41.7679558,-0.773480663
RotCC 310,1600,1200,400,480,60,59.55,0.45,79,88,-9,48,48,0,63.2,52.8,10.4,42.43093923,42.43093923,0
RotCC 310,1600,1200,400,543,59.99,59.52,0.47,80,88,-8,43,43,0,64,52.8,11.2,43,43,0
RotCC 310,1700,1200,500,177,47.76,45.62,2.14,52,66,-14,93,92,1,44.2,39.6,4.6,30.31491713,29.98895028,0.325966851
RotCC 310,1700,1200,500,266,59.27,55.57,3.7,77,92,-15,79,78,1,65.45,55.2,10.25,38.69981584,38.20994475,0.489871087
RotCC 310,1700,1200,500,350,60,58.16,1.84,83,90,-7,63,62,1,70.55,54,16.55,40.60773481,39.96316759,0.644567219
RotCC 310,1700,1200,500,420,60,59.59,0.41,77,88,-11,53,54,-1,65.45,52.8,12.65,40.99447514,41.7679558,-0.773480663
RotCC 310,1700,1200,500,480,59.99,59.55,0.44,77,88,-11,48,48,0,65.45,52.8,12.65,42.43093923,42.43093923,0
RotCC 310,1700,1200,500,543,60,59.52,0.48,78,88,-10,43,43,0,66.3,52.8,13.5,43,43,0
RotCC 310,1800,1200,600,177,47.75,45.62,2.13,53,66,-13,93,92,1,47.7,39.6,8.1,30.31491713,29.98895028,0.325966851
RotCC 310,1800,1200,600,266,59.31,55.57,3.74,78,92,-14,79,78,1,70.2,55.2,15,38.69981584,38.20994475,0.489871087
RotCC 310,1800,1200,600,350,59.99,58.16,1.83,83,90,-7,63,62,1,74.7,54,20.7,40.60773481,39.96316759,0.644567219
RotCC 310,1800,1200,600,420,60,59.59,0.41,79,88,-9,53,54,-1,71.1,52.8,18.3,40.99447514,41.7679558,-0.773480663
RotCC 310,1800,1200,600,480,60,59.55,0.45,78,88,-10,48,48,0,70.2,52.8,17.4,42.43093923,42.43093923,0
RotCC 310,1800,1200,600,543,60,59.52,0.48,78,88,-10,43,43,0,70.2,52.8,17.4,43,43,0
RotCC 310,1900,1200,700,177,47.82,45.62,2.2,46,66,-20,93,92,1,43.7,39.6,4.1,30.31491713,29.98895028,0.325966851
RotCC 310,1900,1200,700,266,59.29,55.57,3.72,70,92,-22,78,78,0,66.5,55.2,11.3,38.20994475,38.20994475,0
RotCC 310,1900,1200,700,350,60,58.16,1.84,78,90,-12,62,62,0,74.1,54,20.1,39.96316759,39.96316759,0
RotCC 310,1900,1200,700,420,59.99,59.59,0.4,78,88,-10,53,54,-1,74.1,52.8,21.3,40.99447514,41.7679558,-0.773480663
RotCC 310,1900,1200,700,480,59.99,59.55,0.44,78,88,-10,48,48,0,74.1,52.8,21.3,42.43093923,42.43093923,0
RotCC 310,1900,1200,700,543,59.99,59.52,0.47,78,88,-10,43,43,0,74.1,52.8,21.3,43,43,0
RotCC 310,2000,1200,800,177,47.85,45.62,2.23,44,66,-22,93,92,1,44,39.6,4.4,30.31491713,29.98895028,0.325966851
RotCC 310,2000,1200,800,266,59.3,55.57,3.73,67,92,-25,78,78,0,67,55.2,11.8,38.20994475,38.20994475,0
RotCC 310,2000,1200,800,350,59.99,58.16,1.83,74,90,-16,62,62,0,74,54,20,39.96316759,39.96316759,0
RotCC 310,2000,1200,800,420,59.98,59.59,0.39,73,88,-15,53,54,-1,73,52.8,20.2,40.99447514,41.7679558,-0.773480663
RotCC 310,2000,1200,800,480,59.99,59.55,0.44,75,88,-13,48,48,0,75,52.8,22.2,42.43093923,42.43093923,0
RotCC 310,2000,1200,800,543,59.99,59.52,0.47,75,88,-13,43,43,0,75,52.8,22.2,43,43,0
RotCC 310,1400,1300,100,177,46.22,46.22,0,63,63,0,93,93,0,44.1,40.95,3.15,30.31491713,30.31491713,0
RotCC 310,1400,1300,100,266,56.7,56.72,-0.02,89,89,0,79,79,0,62.3,57.85,4.45,38.69981584,38.69981584,0
RotCC 310,1400,1300,100,350,59.36,59.18,0.18,88,88,0,63,63,0,61.6,57.2,4.4,40.60773481,40.60773481,0
RotCC 310,1400,1300,100,420,59.99,59.99,0,86,85,1,53,53,0,60.2,55.25,4.95,40.99447514,40.99447514,0
RotCC 310,1400,1300,100,480,59.99,59.99,0,85,86,-1,48,48,0,59.5,55.9,3.6,42.43093923,42.43093923,0
RotCC 310,1400,1300,100,543,59.99,60,-0.01,85,85,0,43,43,0,59.5,55.25,4.25,43,43,0
RotCC 310,1500,1300,200,177,46.7,46.22,0.48,61,63,-2,93,93,0,45.75,40.95,4.8,30.31491713,30.31491713,0
RotCC 310,1500,1300,200,266,57.62,56.72,0.9,87,89,-2,79,79,0,65.25,57.85,7.4,38.69981584,38.69981584,0
RotCC 310,1500,1300,200,350,60,59.18,0.82,87,88,-1,63,63,0,65.25,57.2,8.05,40.60773481,40.60773481,0
RotCC 310,1500,1300,200,420,60,59.99,0.01,84,85,-1,53,53,0,63,55.25,7.75,40.99447514,40.99447514,0
RotCC 310,1500,1300,200,480,60,59.99,0.01,82,86,-4,48,48,0,61.5,55.9,5.6,42.43093923,42.43093923,0
RotCC 310,1500,1300,200,543,60,60,0,82,85,-3,43,43,0,61.5,55.25,6.25,43,43,0
RotCC 310,1600,1300,300,177,47.9,46.22,1.68,59,63,-4,94,93,1,47.2,40.95,6.25,30.64088398,30.31491713,0.325966851
RotCC 310,1600,1300,300,266,58.21,56.72,1.49,86,89,-3,79,79,0,68.8,57.85,10.95,38.69981584,38.69981584,0
RotCC 310,1600,1300,300,350,59.99,59.18,0.81,85,88,-3,63,63,0,68,57.2,10.8,40.60773481,40.60773481,0
RotCC 310,1600,1300,300,420,60,59.99,0.01,79,85,-6,53,53,0,63.2,55.25,7.95,40.99447514,40.99447514,0
RotCC 310,1600,1300,300,480,60,59.99,0.01,79,86,-7,48,48,0,63.2,55.9,7.3,42.43093923,42.43093923,0
RotCC 310,1600,1300,300,543,59.99,60,-0.01,80,85,-5,43,43,0,64,55.25,8.75,43,43,0
RotCC 310,1700,1300,400,177,47.76,46.22,1.54,52,63,-11,93,93,0,44.2,40.95,3.25,30.31491713,30.31491713,0
RotCC 310,1700,1300,400,266,59.27,56.72,2.55,77,89,-12,79,79,0,65.45,57.85,7.6,38.69981584,38.69981584,0
RotCC 310,1700,1300,400,350,60,59.18,0.82,83,88,-5,63,63,0,70.55,57.2,13.35,40.60773481,40.60773481,0
RotCC 310,1700,1300,400,420,60,59.99,0.01,77,85,-8,53,53,0,65.45,55.25,10.2,40.99447514,40.99447514,0
RotCC 310,1700,1300,400,480,59.99,59.99,0,77,86,-9,48,48,0,65.45,55.9,9.55,42.43093923,42.43093923,0
RotCC 310,1700,1300,400,543,60,60,0,78,85,-7,43,43,0,66.3,55.25,11.05,43,43,0
RotCC 310,1800,1300,500,177,47.75,46.22,1.53,53,63,-10,93,93,0,47.7,40.95,6.75,30.31491713,30.31491713,0
RotCC 310,1800,1300,500,266,59.31,56.72,2.59,78,89,-11,79,79,0,70.2,57.85,12.35,38.69981584,38.69981584,0
RotCC 310,1800,1300,500,350,59.99,59.18,0.81,83,88,-5,63,63,0,74.7,57.2,17.5,40.60773481,40.60773481,0
RotCC 310,1800,1300,500,420,60,59.99,0.01,79,85,-6,53,53,0,71.1,55.25,15.85,40.99447514,40.99447514,0
RotCC 310,1800,1300,500,480,60,59.99,0.01,78,86,-8,48,48,0,70.2,55.9,14.3,42.43093923,42.43093923,0
RotCC 310,1800,1300,500,543,60,60,0,78,85,-7,43,43,0,70.2,55.25,14.95,43,43,0
RotCC 310,1900,1300,600,177,47.82,46.22,1.6,46,63,-17,93,93,0,43.7,40.95,2.75,30.31491713,30.31491713,0
RotCC 310,1900,1300,600,266,59.29,56.72,2.57,70,89,-19,78,79,-1,66.5,57.85,8.65,38.20994475,38.69981584,-0.489871087
RotCC 310,1900,1300,600,350,60,59.18,0.82,78,88,-10,62,63,-1,74.1,57.2,16.9,39.96316759,40.60773481,-0.644567219
RotCC 310,1900,1300,600,420,59.99,59.99,0,78,85,-7,53,53,0,74.1,55.25,18.85,40.99447514,40.99447514,0
RotCC 310,1900,1300,600,480,59.99,59.99,0,78,86,-8,48,48,0,74.1,55.9,18.2,42.43093923,42.43093923,0
RotCC 310,1900,1300,600,543,59.99,60,-0.01,78,85,-7,43,43,0,74.1,55.25,18.85,43,43,0
RotCC 310,2000,1300,700,177,47.85,46.22,1.63,44,63,-19,93,93,0,44,40.95,3.05,30.31491713,30.31491713,0
RotCC 310,2000,1300,700,266,59.3,56.72,2.58,67,89,-22,78,79,-1,67,57.85,9.15,38.20994475,38.69981584,-0.489871087
RotCC 310,2000,1300,700,350,59.99,59.18,0.81,74,88,-14,62,63,-1,74,57.2,16.8,39.96316759,40.60773481,-0.644567219
RotCC 310,2000,1300,700,420,59.98,59.99,-0.01,73,85,-12,53,53,0,73,55.25,17.75,40.99447514,40.99447514,0
RotCC 310,2000,1300,700,480,59.99,59.99,0,75,86,-11,48,48,0,75,55.9,19.1,42.43093923,42.43093923,0
RotCC 310,2000,1300,700,543,59.99,60,-0.01,75,85,-10,43,43,0,75,55.25,19.75,43,43,0
RotCC 310,1500,1400,100,177,46.7,46.22,0.48,61,63,-2,93,93,0,45.75,44.1,1.65,30.31491713,30.31491713,0
RotCC 310,1500,1400,100,266,57.62,56.7,0.92,87,89,-2,79,79,0,65.25,62.3,2.95,38.69981584,38.69981584,0
RotCC 310,1500,1400,100,350,60,59.36,0.64,87,88,-1,63,63,0,65.25,61.6,3.65,40.60773481,40.60773481,0
RotCC 310,1500,1400,100,420,60,59.99,0.01,84,86,-2,53,53,0,63,60.2,2.8,40.99447514,40.99447514,0
RotCC 310,1500,1400,100,480,60,59.99,0.01,82,85,-3,48,48,0,61.5,59.5,2,42.43093923,42.43093923,0
RotCC 310,1500,1400,100,543,60,59.99,0.01,82,85,-3,43,43,0,61.5,59.5,2,43,43,0
RotCC 310,1600,1400,200,177,47.9,46.22,1.68,59,63,-4,94,93,1,47.2,44.1,3.1,30.64088398,30.31491713,0.325966851
RotCC 310,1600,1400,200,266,58.21,56.7,1.51,86,89,-3,79,79,0,68.8,62.3,6.5,38.69981584,38.69981584,0
RotCC 310,1600,1400,200,350,59.99,59.36,0.63,85,88,-3,63,63,0,68,61.6,6.4,40.60773481,40.60773481,0
RotCC 310,1600,1400,200,420,60,59.99,0.01,79,86,-7,53,53,0,63.2,60.2,3,40.99447514,40.99447514,0
RotCC 310,1600,1400,200,480,60,59.99,0.01,79,85,-6,48,48,0,63.2,59.5,3.7,42.43093923,42.43093923,0
RotCC 310,1600,1400,200,543,59.99,59.99,0,80,85,-5,43,43,0,64,59.5,4.5,43,43,0
RotCC 310,1700,1400,300,177,47.76,46.22,1.54,52,63,-11,93,93,0,44.2,44.1,0.1,30.31491713,30.31491713,0
RotCC 310,1700,1400,300,266,59.27,56.7,2.57,77,89,-12,79,79,0,65.45,62.3,3.15,38.69981584,38.69981584,0
RotCC 310,1700,1400,300,350,60,59.36,0.64,83,88,-5,63,63,0,70.55,61.6,8.95,40.60773481,40.60773481,0
RotCC 310,1700,1400,300,420,60,59.99,0.01,77,86,-9,53,53,0,65.45,60.2,5.25,40.99447514,40.99447514,0
RotCC 310,1700,1400,300,480,59.99,59.99,0,77,85,-8,48,48,0,65.45,59.5,5.95,42.43093923,42.43093923,0
RotCC 310,1700,1400,300,543,60,59.99,0.01,78,85,-7,43,43,0,66.3,59.5,6.8,43,43,0
RotCC 310,1800,1400,400,177,47.75,46.22,1.53,53,63,-10,93,93,0,47.7,44.1,3.6,30.31491713,30.31491713,0
RotCC 310,1800,1400,400,266,59.31,56.7,2.61,78,89,-11,79,79,0,70.2,62.3,7.9,38.69981584,38.69981584,0
RotCC 310,1800,1400,400,350,59.99,59.36,0.63,83,88,-5,63,63,0,74.7,61.6,13.1,40.60773481,40.60773481,0
RotCC 310,1800,1400,400,420,60,59.99,0.01,79,86,-7,53,53,0,71.1,60.2,10.9,40.99447514,40.99447514,0
RotCC 310,1800,1400,400,480,60,59.99,0.01,78,85,-7,48,48,0,70.2,59.5,10.7,42.43093923,42.43093923,0
RotCC 310,1800,1400,400,543,60,59.99,0.01,78,85,-7,43,43,0,70.2,59.5,10.7,43,43,0
RotCC 310,1900,1400,500,177,47.82,46.22,1.6,46,63,-17,93,93,0,43.7,44.1,-0.4,30.31491713,30.31491713,0
RotCC 310,1900,1400,500,266,59.29,56.7,2.59,70,89,-19,78,79,-1,66.5,62.3,4.2,38.20994475,38.69981584,-0.489871087
RotCC 310,1900,1400,500,350,60,59.36,0.64,78,88,-10,62,63,-1,74.1,61.6,12.5,39.96316759,40.60773481,-0.644567219
RotCC 310,1900,1400,500,420,59.99,59.99,0,78,86,-8,53,53,0,74.1,60.2,13.9,40.99447514,40.99447514,0
RotCC 310,1900,1400,500,480,59.99,59.99,0,78,85,-7,48,48,0,74.1,59.5,14.6,42.43093923,42.43093923,0
RotCC 310,1900,1400,500,543,59.99,59.99,0,78,85,-7,43,43,0,74.1,59.5,14.6,43,43,0
RotCC 310,2000,1400,600,177,47.85,46.22,1.63,44,63,-19,93,93,0,44,44.1,-0.1,30.31491713,30.31491713,0
RotCC 310,2000,1400,600,266,59.3,56.7,2.6,67,89,-22,78,79,-1,67,62.3,4.7,38.20994475,38.69981584,-0.489871087
RotCC 310,2000,1400,600,350,59.99,59.36,0.63,74,88,-14,62,63,-1,74,61.6,12.4,39.96316759,40.60773481,-0.644567219
RotCC 310,2000,1400,600,420,59.98,59.99,-0.01,73,86,-13,53,53,0,73,60.2,12.8,40.99447514,40.99447514,0
RotCC 310,2000,1400,600,480,59.99,59.99,0,75,85,-10,48,48,0,75,59.5,15.5,42.43093923,42.43093923,0
RotCC 310,2000,1400,600,543,59.99,59.99,0,75,85,-10,43,43,0,75,59.5,15.5,43,43,0
RotCC 310,1600,1500,100,177,47.9,46.7,1.2,59,61,-2,94,93,1,47.2,45.75,1.45,30.64088398,30.31491713,0.325966851
RotCC 310,1600,1500,100,266,58.21,57.62,0.59,86,87,-1,79,79,0,68.8,65.25,3.55,38.69981584,38.69981584,0
RotCC 310,1600,1500,100,350,59.99,60,-0.01,85,87,-2,63,63,0,68,65.25,2.75,40.60773481,40.60773481,0
RotCC 310,1600,1500,100,420,60,60,0,79,84,-5,53,53,0,63.2,63,0.2,40.99447514,40.99447514,0
RotCC 310,1600,1500,100,480,60,60,0,79,82,-3,48,48,0,63.2,61.5,1.7,42.43093923,42.43093923,0
RotCC 310,1600,1500,100,543,59.99,60,-0.01,80,82,-2,43,43,0,64,61.5,2.5,43,43,0
RotCC 310,1700,1500,200,177,47.76,46.7,1.06,52,61,-9,93,93,0,44.2,45.75,-1.55,30.31491713,30.31491713,0
RotCC 310,1700,1500,200,266,59.27,57.62,1.65,77,87,-10,79,79,0,65.45,65.25,0.2,38.69981584,38.69981584,0
RotCC 310,1700,1500,200,350,60,60,0,83,87,-4,63,63,0,70.55,65.25,5.3,40.60773481,40.60773481,0
RotCC 310,1700,1500,200,420,60,60,0,77,84,-7,53,53,0,65.45,63,2.45,40.99447514,40.99447514,0
RotCC 310,1700,1500,200,480,59.99,60,-0.01,77,82,-5,48,48,0,65.45,61.5,3.95,42.43093923,42.43093923,0
RotCC 310,1700,1500,200,543,60,60,0,78,82,-4,43,43,0,66.3,61.5,4.8,43,43,0
RotCC 310,1800,1500,300,177,47.75,46.7,1.05,53,61,-8,93,93,0,47.7,45.75,1.95,30.31491713,30.31491713,0
RotCC 310,1800,1500,300,266,59.31,57.62,1.69,78,87,-9,79,79,0,70.2,65.25,4.95,38.69981584,38.69981584,0
RotCC 310,1800,1500,300,350,59.99,60,-0.01,83,87,-4,63,63,0,74.7,65.25,9.45,40.60773481,40.60773481,0
RotCC 310,1800,1500,300,420,60,60,0,79,84,-5,53,53,0,71.1,63,8.1,40.99447514,40.99447514,0
RotCC 310,1800,1500,300,480,60,60,0,78,82,-4,48,48,0,70.2,61.5,8.7,42.43093923,42.43093923,0
RotCC 310,1800,1500,300,543,60,60,0,78,82,-4,43,43,0,70.2,61.5,8.7,43,43,0
RotCC 310,1900,1500,400,177,47.82,46.7,1.12,46,61,-15,93,93,0,43.7,45.75,-2.05,30.31491713,30.31491713,0
RotCC 310,1900,1500,400,266,59.29,57.62,1.67,70,87,-17,78,79,-1,66.5,65.25,1.25,38.20994475,38.69981584,-0.489871087
RotCC 310,1900,1500,400,350,60,60,0,78,87,-9,62,63,-1,74.1,65.25,8.85,39.96316759,40.60773481,-0.644567219
RotCC 310,1900,1500,400,420,59.99,60,-0.01,78,84,-6,53,53,0,74.1,63,11.1,40.99447514,40.99447514,0
RotCC 310,1900,1500,400,480,59.99,60,-0.01,78,82,-4,48,48,0,74.1,61.5,12.6,42.43093923,42.43093923,0
RotCC 310,1900,1500,400,543,59.99,60,-0.01,78,82,-4,43,43,0,74.1,61.5,12.6,43,43,0
RotCC 310,2000,1500,500,177,47.85,46.7,1.15,44,61,-17,93,93,0,44,45.75,-1.75,30.31491713,30.31491713,0
RotCC 310,2000,1500,500,266,59.3,57.62,1.68,67,87,-20,78,79,-1,67,65.25,1.75,38.20994475,38.69981584,-0.489871087
RotCC 310,2000,1500,500,350,59.99,60,-0.01,74,87,-13,62,63,-1,74,65.25,8.75,39.96316759,40.60773481,-0.644567219
RotCC 310,2000,1500,500,420,59.98,60,-0.02,73,84,-11,53,53,0,73,63,10,40.99447514,40.99447514,0
RotCC 310,2000,1500,500,480,59.99,60,-0.01,75,82,-7,48,48,0,75,61.5,13.5,42.43093923,42.43093923,0
RotCC 310,2000,1500,500,543,59.99,60,-0.01,75,82,-7,43,43,0,75,61.5,13.5,43,43,0
RotCC 310,1700,1600,100,177,47.76,47.9,-0.14,52,59,-7,93,94,-1,44.2,47.2,-3,30.31491713,30.64088398,-0.325966851
RotCC 310,1700,1600,100,266,59.27,58.21,1.06,77,86,-9,79,79,0,65.45,68.8,-3.35,38.69981584,38.69981584,0
RotCC 310,1700,1600,100,350,60,59.99,0.01,83,85,-2,63,63,0,70.55,68,2.55,40.60773481,40.60773481,0
RotCC 310,1700,1600,100,420,60,60,0,77,79,-2,53,53,0,65.45,63.2,2.25,40.99447514,40.99447514,0
RotCC 310,1700,1600,100,480,59.99,60,-0.01,77,79,-2,48,48,0,65.45,63.2,2.25,42.43093923,42.43093923,0
RotCC 310,1700,1600,100,543,60,59.99,0.01,78,80,-2,43,43,0,66.3,64,2.3,43,43,0
RotCC 310,1800,1600,200,177,47.75,47.9,-0.15,53,59,-6,93,94,-1,47.7,47.2,0.5,30.31491713,30.64088398,-0.325966851
RotCC 310,1800,1600,200,266,59.31,58.21,1.1,78,86,-8,79,79,0,70.2,68.8,1.4,38.69981584,38.69981584,0
RotCC 310,1800,1600,200,350,59.99,59.99,0,83,85,-2,63,63,0,74.7,68,6.7,40.60773481,40.60773481,0
RotCC 310,1800,1600,200,420,60,60,0,79,79,0,53,53,0,71.1,63.2,7.9,40.99447514,40.99447514,0
RotCC 310,1800,1600,200,480,60,60,0,78,79,-1,48,48,0,70.2,63.2,7,42.43093923,42.43093923,0
RotCC 310,1800,1600,200,543,60,59.99,0.01,78,80,-2,43,43,0,70.2,64,6.2,43,43,0
RotCC 310,1900,1600,300,177,47.82,47.9,-0.08,46,59,-13,93,94,-1,43.7,47.2,-3.5,30.31491713,30.64088398,-0.325966851
RotCC 310,1900,1600,300,266,59.29,58.21,1.08,70,86,-16,78,79,-1,66.5,68.8,-2.3,38.20994475,38.69981584,-0.489871087
RotCC 310,1900,1600,300,350,60,59.99,0.01,78,85,-7,62,63,-1,74.1,68,6.1,39.96316759,40.60773481,-0.644567219
RotCC 310,1900,1600,300,420,59.99,60,-0.01,78,79,-1,53,53,0,74.1,63.2,10.9,40.99447514,40.99447514,0
RotCC 310,1900,1600,300,480,59.99,60,-0.01,78,79,-1,48,48,0,74.1,63.2,10.9,42.43093923,42.43093923,0
RotCC 310,1900,1600,300,543,59.99,59.99,0,78,80,-2,43,43,0,74.1,64,10.1,43,43,0
RotCC 310,2000,1600,400,177,47.85,47.9,-0.05,44,59,-15,93,94,-1,44,47.2,-3.2,30.31491713,30.64088398,-0.325966851
RotCC 310,2000,1600,400,266,59.3,58.21,1.09,67,86,-19,78,79,-1,67,68.8,-1.8,38.20994475,38.69981584,-0.489871087
RotCC 310,2000,1600,400,350,59.99,59.99,0,74,85,-11,62,63,-1,74,68,6,39.96316759,40.60773481,-0.644567219
RotCC 310,2000,1600,400,420,59.98,60,-0.02,73,79,-6,53,53,0,73,63.2,9.8,40.99447514,40.99447514,0
RotCC 310,2000,1600,400,480,59.99,60,-0.01,75,79,-4,48,48,0,75,63.2,11.8,42.43093923,42.43093923,0
RotCC 310,2000,1600,400,543,59.99,59.99,0,75,80,-5,43,43,0,75,64,11,43,43,0
RotCC 310,1800,1700,100,177,47.75,47.76,-0.01,53,52,1,93,93,0,47.7,44.2,3.5,30.31491713,30.31491713,0
RotCC 310,1800,1700,100,266,59.31,59.27,0.04,78,77,1,79,79,0,70.2,65.45,4.75,38.69981584,38.69981584,0
RotCC 310,1800,1700,100,350,59.99,60,-0.01,83,83,0,63,63,0,74.7,70.55,4.15,40.60773481,40.60773481,0
RotCC 310,1800,1700,100,420,60,60,0,79,77,2,53,53,0,71.1,65.45,5.65,40.99447514,40.99447514,0
RotCC 310,1800,1700,100,480,60,59.99,0.01,78,77,1,48,48,0,70.2,65.45,4.75,42.43093923,42.43093923,0
RotCC 310,1800,1700,100,543,60,60,0,78,78,0,43,43,0,70.2,66.3,3.9,43,43,0
RotCC 310,1900,1700,200,177,47.82,47.76,0.06,46,52,-6,93,93,0,43.7,44.2,-0.5,30.31491713,30.31491713,0
RotCC 310,1900,1700,200,266,59.29,59.27,0.02,70,77,-7,78,79,-1,66.5,65.45,1.05,38.20994475,38.69981584,-0.489871087
RotCC 310,1900,1700,200,350,60,60,0,78,83,-5,62,63,-1,74.1,70.55,3.55,39.96316759,40.60773481,-0.644567219
RotCC 310,1900,1700,200,420,59.99,60,-0.01,78,77,1,53,53,0,74.1,65.45,8.65,40.99447514,40.99447514,0
RotCC 310,1900,1700,200,480,59.99,59.99,0,78,77,1,48,48,0,74.1,65.45,8.65,42.43093923,42.43093923,0
RotCC 310,1900,1700,200,543,59.99,60,-0.01,78,78,0,43,43,0,74.1,66.3,7.8,43,43,0
RotCC 310,2000,1700,300,177,47.85,47.76,0.09,44,52,-8,93,93,0,44,44.2,-0.2,30.31491713,30.31491713,0
RotCC 310,2000,1700,300,266,59.3,59.27,0.03,67,77,-10,78,79,-1,67,65.45,1.55,38.20994475,38.69981584,-0.489871087
RotCC 310,2000,1700,300,350,59.99,60,-0.01,74,83,-9,62,63,-1,74,70.55,3.45,39.96316759,40.60773481,-0.644567219
RotCC 310,2000,1700,300,420,59.98,60,-0.02,73,77,-4,53,53,0,73,65.45,7.55,40.99447514,40.99447514,0
RotCC 310,2000,1700,300,480,59.99,59.99,0,75,77,-2,48,48,0,75,65.45,9.55,42.43093923,42.43093923,0
RotCC 310,2000,1700,300,543,59.99,60,-0.01,75,78,-3,43,43,0,75,66.3,8.7,43,43,0
RotCC 310,1900,1800,100,177,47.82,47.75,0.07,46,53,-7,93,93,0,43.7,47.7,-4,30.31491713,30.31491713,0
RotCC 310,1900,1800,100,266,59.29,59.31,-0.02,70,78,-8,78,79,-1,66.5,70.2,-3.7,38.20994475,38.69981584,-0.489871087
RotCC 310,1900,1800,100,350,60,59.99,0.01,78,83,-5,62,63,-1,74.1,74.7,-0.6,39.96316759,40.60773481,-0.644567219
RotCC 310,1900,1800,100,420,59.99,60,-0.01,78,79,-1,53,53,0,74.1,71.1,3,40.99447514,40.99447514,0
RotCC 310,1900,1800,100,480,59.99,60,-0.01,78,78,0,48,48,0,74.1,70.2,3.9,42.43093923,42.43093923,0
