Game,Fg_new,Fg,Fg_delta,Fc,Q_new,Q,Q_delta,Ug_new,Ug,Ug_delta,Uc_new,Uc,Uc_delta,Cg_new,Cg,Cg_delta,Cc_new,Cc,Cc_delta
Jet Ski 2013,543,420,123,1400,41.613977,43.760399,-2.146422,29.392679,39.715474,-10.322795,96.968386,96.935108,0.033278,29.392679,30.71915116,-1.32647216,67.8778702,67.8545756,0.0232946
Jet Ski 2013,543,420,123,1500,43.777038,43.727121,0.049917,31.018303,36.422629,-5.404326,96.955075,96.960067,-0.004992,31.018303,28.17219923,2.846103773,72.71630625,72.72005025,-0.003744
Jet Ski 2013,543,420,123,1600,45.757072,45.716667,0.040405,32.507488,38.063333,-5.555845,96.953411,96.95,0.003411,32.507488,29.44125204,3.066235956,77.5627288,77.56,0.0027288
Jet Ski 2013,543,420,123,1700,47.787022,47.836938,-0.049916,33.953411,39.938436,-5.985025,96.948419,96.958403,-0.009984,33.953411,30.89160796,3.061803044,82.40615615,82.41464255,-0.0084864
Jet Ski 2013,543,420,123,1800,49.06822,49.05,0.01822,34.793677,40.921667,-6.12799,96.888519,96.936667,-0.048148,34.793677,31.65211812,3.141558878,87.1996671,87.2430003,-0.0433332
Jet Ski 2013,543,420,123,1900,50.8,50.948419,-0.148419,36.056667,42.40599,-6.349323,96.836667,96.785358,0.051309,36.056667,32.80021326,3.25645374,91.99483365,91.9460901,0.04874355
Jet Ski 2013,543,420,123,2000,52.45,52.512479,-0.062479,37.1,43.648918,-6.548918,96.656667,96.670549,-0.013882,37.1,33.76159403,3.338405967,96.656667,96.670549,-0.013882
Jet Ski 2013,543,480,63,1200,40.46589,40.483333,-0.017443,33.201331,35.423333,-2.222002,96.958403,96.958333,0.00007,33.201331,31.31344354,1.887887464,58.1750418,58.1749998,0.000042
Jet Ski 2013,543,480,63,1300,43.227953,43.27787,-0.049917,35.379368,37.968386,-2.589018,96.921797,96.925125,-0.003328,35.379368,33.56321414,1.816153856,62.99916805,63.00133125,-0.0021632
Jet Ski 2013,543,480,63,1400,41.613977,41.630616,-0.016639,29.392679,31.733777,-2.341098,96.968386,96.950083,0.018303,29.392679,28.05195757,1.340721431,67.8778702,67.8650581,0.0128121
Jet Ski 2013,543,480,63,1500,43.777038,43.760399,0.016639,31.018303,33.364393,-2.34609,96.955075,96.966722,-0.011647,31.018303,29.49338608,1.524916923,72.71630625,72.7250415,-0.00873525
Jet Ski 2013,543,480,63,1600,45.757072,45.757072,0,32.507488,34.928453,-2.420965,96.953411,96.965058,-0.011647,32.507488,30.87598055,1.631507448,77.5627288,77.5720464,-0.0093176
Jet Ski 2013,543,480,63,1700,47.787022,47.666667,0.120355,33.953411,36.343333,-2.389922,96.948419,96.948333,0.000086,33.953411,32.1267032,1.826707796,82.40615615,82.40608305,0.0000731
Jet Ski 2013,543,480,63,1800,49.06822,49.118136,-0.049916,34.793677,37.412646,-2.618969,96.888519,96.923461,-0.034942,34.793677,33.07195227,1.721724735,87.1996671,87.2311149,-0.0314478
Jet Ski 2013,543,480,63,1900,50.8,50.815308,-0.015308,36.056667,38.630616,-2.573949,96.836667,96.84193,-0.005263,36.056667,34.14861083,1.908056171,91.99483365,91.9998335,-0.00499985
Jet Ski 2013,543,480,63,2000,52.45,52.529118,-0.079118,37.1,39.915141,-2.815141,96.656667,96.647255,0.009412,37.1,35.28410254,1.815897459,96.656667,96.647255,0.009412
Modern Combat,266,177,89,1200,60.033333,60,0.033333,61.735,89.251667,-27.516667,76.421667,79.39,-2.968333,30.24219153,29.09308482,1.149106705,45.8530002,47.634,-1.7809998
Modern Combat,266,177,89,1300,59.983361,60.033278,-0.049917,62.821963,87.207987,-24.386024,73.058236,70.708819,2.349417,30.77466327,28.42691289,2.347750385,47.4878534,45.96073235,1.52712105
Modern Combat,266,177,89,1400,60.033333,60.033333,0,63.946667,81.578333,-17.631666,72.193333,69.301667,2.891666,31.32562324,26.5918323,4.733790941,50.5353331,48.5111669,2.0241662
Modern Combat,266,177,89,1500,60.033333,60.05,-0.016667,59.915,85.208333,-25.293333,67.34,66.951667,0.388333,29.35062615,27.77509197,1.575534179,50.505,50.21375025,0.29124975
Modern Combat,266,177,89,1600,60.05,60.05,0,63.756667,86.153333,-22.396666,67.103333,64.691667,2.411666,31.23254774,28.08313065,3.149417092,53.6826664,51.7533336,1.9293328
Modern Combat,266,177,89,1700,60.049917,60.066667,-0.01675,63.364393,85.836667,-22.472274,65.257903,62.396667,2.861236,31.04038405,27.97990803,3.06047602,55.46921755,53.03716695,2.4320506
Modern Combat,266,177,89,1800,60.033333,60.05,-0.016667,62.438333,84.145,-21.706667,63.44,61.821667,1.618333,30.58673403,27.42848066,3.158253366,57.096,55.6395003,1.4564997
Modern Combat,266,177,89,1900,60.016639,60.016639,0,63.297837,85.339434,-22.041597,62.955075,60.843594,2.111481,31.00778019,27.81782655,3.189953635,59.80732125,57.8014143,2.00590695
Modern Combat,266,177,89,2000,60.016639,59.983333,0.033306,62.738769,84.906667,-22.167898,59.386023,59.315,0.071023,30.73390894,27.67675886,3.057150083,59.386023,59.315,0.071023
Modern Combat,350,177,173,1200,60,60,0,49.893333,89.251667,-39.358334,76.8,79.39,-2.59,32.15960691,29.09308482,3.066522083,46.08,47.634,-1.554
Modern Combat,350,177,173,1300,60.05,60.033278,0.016722,47.66,87.207987,-39.547987,72.293333,70.708819,1.584514,30.72007366,28.42691289,2.293160775,46.99066645,45.96073235,1.0299341
Modern Combat,350,177,173,1400,60.05,60.033333,0.016667,49.971667,81.578333,-31.606666,71.085,69.301667,1.783333,32.21009843,26.5918323,5.618266131,49.7595,48.5111669,1.2483331
Modern Combat,350,177,173,1500,60.049917,60.05,-0.000083,49.274542,85.208333,-35.933791,67.69218,66.951667,0.740513,31.76075451,27.77509197,3.98566254,50.769135,50.21375025,0.55538475
Modern Combat,350,177,173,1600,60.049917,60.05,-0.000083,52.164725,86.153333,-33.988608,68.366057,64.691667,3.67439,33.62367173,28.08313065,5.540541085,54.6928456,51.7533336,2.939512
Modern Combat,350,177,173,1700,60.016667,60.066667,-0.05,51.795,85.836667,-34.041667,66.365,62.396667,3.968333,33.38535912,27.97990803,5.405451088,56.41025,53.03716695,3.37308305
Modern Combat,350,177,173,1800,60.033278,60.05,-0.016722,50.262895,84.145,-33.882105,61.56406,61.821667,-0.257607,32.39781446,27.42848066,4.969333794,55.407654,55.6395003,-0.2318463
Modern Combat,350,177,173,1900,60.033333,60.016639,0.016694,51.215,85.339434,-34.124434,62.538333,60.843594,1.694739,33.01151013,27.81782655,5.193683576,59.41141635,57.8014143,1.61000205
Modern Combat,350,177,173,2000,60.033333,59.983333,0.05,51.746667,84.906667,-33.16,63.296667,59.315,3.981667,33.35420525,27.67675886,5.677446392,63.296667,59.315,3.981667
Modern Combat,420,177,243,1200,60.049917,60,0.049917,42.391015,89.251667,-46.860652,76.196339,79.39,-3.193661,32.78863039,29.09308482,3.695545564,45.7178034,47.634,-1.9161966
Modern Combat,420,177,243,1300,60.033333,60.033278,0.000055,41.718333,87.207987,-45.489654,72.81,70.708819,2.101181,32.26832387,28.42691289,3.841410978,47.3265,45.96073235,1.36576765
Modern Combat,420,177,243,1400,60.033333,60.033333,0,42.116667,81.578333,-39.461666,70.806667,69.301667,1.505,32.57642751,26.5918323,5.98459521,49.5646669,48.5111669,1.0535
Modern Combat,420,177,243,1500,60.05,60.05,0,42.808333,85.208333,-42.4,67.546667,66.951667,0.595,33.11141779,27.77509197,5.336325818,50.66000025,50.21375025,0.44625
Modern Combat,420,177,243,1600,60.05,60.05,0,43.228333,86.153333,-42.925,65.348333,64.691667,0.656666,33.43627967,28.08313065,5.353149022,52.2786664,51.7533336,0.5253328
Modern Combat,420,177,243,1700,60.05,60.066667,-0.016667,45.65,85.836667,-40.186667,66.7,62.396667,4.303333,35.30939227,27.97990803,7.329484238,56.695,53.03716695,3.65783305
Modern Combat,420,177,243,1800,60.066556,60.05,0.016556,43.622296,84.145,-40.522704,62.02995,61.821667,0.208283,33.74100243,27.42848066,6.312521768,55.826955,55.6395003,0.1874547
Modern Combat,420,177,243,1900,60.049917,60.016639,0.033278,43.818636,85.339434,-41.520798,60.171381,60.843594,-0.672213,33.89286762,27.81782655,6.075041072,57.16281195,57.8014143,-0.63860235
Modern Combat,420,177,243,2000,60.033333,59.983333,0.05,44.491667,84.906667,-40.415,61.401667,59.315,2.086667,34.41344409,27.67675886,6.736685232,61.401667,59.315,2.086667
Modern Combat,480,177,303,1200,60.033333,60,0.033333,38.946667,89.251667,-50.305,76.366667,79.39,-3.023333,34.42799293,29.09308482,5.334908105,45.8200002,47.634,-1.8139998
Modern Combat,480,177,303,1300,60.05,60.033278,0.016722,38.651667,87.207987,-48.55632,72.711667,70.708819,2.002848,34.16721945,28.42691289,5.740306558,47.26258355,45.96073235,1.3018512
Modern Combat,480,177,303,1400,60.066667,60.033333,0.033334,38.493333,81.578333,-43.085,70.615,69.301667,1.313333,34.02725569,26.5918323,7.435423387,49.4305,48.5111669,0.9193331
Modern Combat,480,177,303,1500,60.016667,60.05,-0.033333,40.626667,85.208333,-44.581666,69.81,66.951667,2.858333,35.9130758,27.77509197,8.137983829,52.3575,50.21375025,2.14374975
Modern Combat,480,177,303,1600,60.016639,60.05,-0.033361,39.906822,86.153333,-46.246511,65.467554,64.691667,0.775887,35.27674873,28.08313065,7.193618083,52.3740432,51.7533336,0.6207096
Modern Combat,480,177,303,1700,60.05,60.066667,-0.016667,41.406667,85.836667,-44.43,67.048333,62.396667,4.651666,36.60257856,27.97990803,8.622670536,56.99108305,53.03716695,3.9539161
Modern Combat,480,177,303,1800,60.033333,60.05,-0.016667,39.948333,84.145,-44.196667,62.498333,61.821667,0.676666,35.31344354,27.42848066,7.884962873,56.2484997,55.6395003,0.6089994
Modern Combat,480,177,303,1900,60.033333,60.016639,0.016694,40.446667,85.339434,-44.892767,62.271667,60.843594,1.428073,35.75395978,27.81782655,7.936133227,59.15808365,57.8014143,1.35666935
Modern Combat,480,177,303,2000,60.033333,59.983333,0.05,40.426667,84.906667,-44.48,61.308333,59.315,1.993333,35.73628022,27.67675886,8.059521365,61.308333,59.315,1.993333
Modern Combat,543,177,366,1200,60.05,60,0.05,36.015,89.251667,-53.236667,76.551667,79.39,-2.838333,36.015,29.09308482,6.921915177,45.9310002,47.634,-1.7029998
Modern Combat,543,177,366,1300,60.049917,60.033278,0.016639,35.620632,87.207987,-51.587355,73.124792,70.708819,2.415973,35.620632,28.42691289,7.19371911,47.5311148,45.96073235,1.57038245
Modern Combat,543,177,366,1400,60.066667,60.033333,0.033334,35.895,81.578333,-45.683333,70.555,69.301667,1.253333,35.895,26.5918323,9.303167696,49.3885,48.5111669,0.8773331
Modern Combat,543,177,366,1500,60.033278,60.05,-0.016722,38.650582,85.208333,-46.557751,70.97005,66.951667,4.018383,38.650582,27.77509197,10.87549003,53.2275375,50.21375025,3.01378725
Modern Combat,543,177,366,1600,60.033278,60.05,-0.016722,38.492512,86.153333,-47.660821,68.515807,64.691667,3.82414,38.492512,28.08313065,10.40938135,54.8126456,51.7533336,3.059312
Modern Combat,543,177,366,1700,60.033333,60.066667,-0.033334,38.106667,85.836667,-47.73,66.286667,62.396667,3.89,38.106667,27.97990803,10.12675897,56.34366695,53.03716695,3.3065
Modern Combat,543,177,366,1800,60.05,60.05,0,38.59,84.145,-45.555,66.22,61.821667,4.398333,38.59,27.42848066,11.16151934,59.598,55.6395003,3.9584997
Modern Combat,543,177,366,1900,60.066667,60.016639,0.050028,38.16,85.339434,-47.179434,63.808333,60.843594,2.964739,38.16,27.81782655,10.34217345,60.61791635,57.8014143,2.81650205
Modern Combat,543,177,366,2000,60.033278,59.983333,0.049945,36.845258,84.906667,-48.061409,59.287854,59.315,-0.027146,36.845258,27.67675886,9.168499144,59.287854,59.315,-0.027146
Modern Combat,350,266,84,1200,60,60.033333,-0.033333,49.893333,61.735,-11.841667,76.8,76.421667,0.378333,32.15960691,30.24219153,1.917415378,46.08,45.8530002,0.2269998
Modern Combat,350,266,84,1300,60.05,59.983361,0.066639,47.66,62.821963,-15.161963,72.293333,73.058236,-0.764903,30.72007366,30.77466327,-0.05458961,46.99066645,47.4878534,-0.49718695
Modern Combat,350,266,84,1400,60.05,60.033333,0.016667,49.971667,63.946667,-13.975,71.085,72.193333,-1.108333,32.21009843,31.32562324,0.88447519,49.7595,50.5353331,-0.7758331
Modern Combat,350,266,84,1500,60.049917,60.033333,0.016584,49.274542,59.915,-10.640458,67.69218,67.34,0.35218,31.76075451,29.35062615,2.410128361,50.769135,50.505,0.264135
Modern Combat,350,266,84,1600,60.049917,60.05,-0.000083,52.164725,63.756667,-11.591942,68.366057,67.103333,1.262724,33.62367173,31.23254774,2.391123993,54.6928456,53.6826664,1.0101792
Modern Combat,350,266,84,1700,60.016667,60.049917,-0.03325,51.795,63.364393,-11.569393,66.365,65.257903,1.107097,33.38535912,31.04038405,2.344975068,56.41025,55.46921755,0.94103245
Modern Combat,350,266,84,1800,60.033278,60.033333,-0.000055,50.262895,62.438333,-12.175438,61.56406,63.44,-1.87594,32.39781446,30.58673403,1.811080427,55.407654,57.096,-1.688346
Modern Combat,350,266,84,1900,60.033333,60.016639,0.016694,51.215,63.297837,-12.082837,62.538333,62.955075,-0.416742,33.01151013,31.00778019,2.003729941,59.41141635,59.80732125,-0.3959049
Modern Combat,350,266,84,2000,60.033333,60.016639,0.016694,51.746667,62.738769,-10.992102,63.296667,59.386023,3.910644,33.35420525,30.73390894,2.620296309,63.296667,59.386023,3.910644
Modern Combat,420,266,154,1200,60.049917,60.033333,0.016584,42.391015,61.735,-19.343985,76.196339,76.421667,-0.225328,32.78863039,30.24219153,2.546438858,45.7178034,45.8530002,-0.1351968
Modern Combat,420,266,154,1300,60.033333,59.983361,0.049972,41.718333,62.821963,-21.10363,72.81,73.058236,-0.248236,32.26832387,30.77466327,1.493660593,47.3265,47.4878534,-0.1613534
Modern Combat,420,266,154,1400,60.033333,60.033333,0,42.116667,63.946667,-21.83,70.806667,72.193333,-1.386666,32.57642751,31.32562324,1.250804269,49.5646669,50.5353331,-0.9706662
Modern Combat,420,266,154,1500,60.05,60.033333,0.016667,42.808333,59.915,-17.106667,67.546667,67.34,0.206667,33.11141779,29.35062615,3.760791639,50.66000025,50.505,0.15500025
Modern Combat,420,266,154,1600,60.05,60.05,0,43.228333,63.756667,-20.528334,65.348333,67.103333,-1.755,33.43627967,31.23254774,2.20373193,52.2786664,53.6826664,-1.404
Modern Combat,420,266,154,1700,60.05,60.049917,0.000083,45.65,63.364393,-17.714393,66.7,65.257903,1.442097,35.30939227,31.04038405,4.269008217,56.695,55.46921755,1.22578245
Modern Combat,420,266,154,1800,60.066556,60.033333,0.033223,43.622296,62.438333,-18.816037,62.02995,63.44,-1.41005,33.74100243,30.58673403,3.154268401,55.826955,57.096,-1.269045
Modern Combat,420,266,154,1900,60.049917,60.016639,0.033278,43.818636,63.297837,-19.479201,60.171381,62.955075,-2.783694,33.89286762,31.00778019,2.885087436,57.16281195,59.80732125,-2.6445093
Modern Combat,420,266,154,2000,60.033333,60.016639,0.016694,44.491667,62.738769,-18.247102,61.401667,59.386023,2.015644,34.41344409,30.73390894,3.679535149,61.401667,59.386023,2.015644
Modern Combat,480,266,214,1200,60.033333,60.033333,0,38.946667,61.735,-22.788333,76.366667,76.421667,-0.055,34.42799293,30.24219153,4.1858014,45.8200002,45.8530002,-0.033
Modern Combat,480,266,214,1300,60.05,59.983361,0.066639,38.651667,62.821963,-24.170296,72.711667,73.058236,-0.346569,34.16721945,30.77466327,3.392556173,47.26258355,47.4878534,-0.22526985
Modern Combat,480,266,214,1400,60.066667,60.033333,0.033334,38.493333,63.946667,-25.453334,70.615,72.193333,-1.578333,34.02725569,31.32562324,2.701632446,49.4305,50.5353331,-1.1048331
Modern Combat,480,266,214,1500,60.016667,60.033333,-0.016666,40.626667,59.915,-19.288333,69.81,67.34,2.47,35.9130758,29.35062615,6.56244965,52.3575,50.505,1.8525
Modern Combat,480,266,214,1600,60.016639,60.05,-0.033361,39.906822,63.756667,-23.849845,65.467554,67.103333,-1.635779,35.27674873,31.23254774,4.044200991,52.3740432,53.6826664,-1.3086232
Modern Combat,480,266,214,1700,60.05,60.049917,0.000083,41.406667,63.364393,-21.957726,67.048333,65.257903,1.79043,36.60257856,31.04038405,5.562194516,56.99108305,55.46921755,1.5218655
Modern Combat,480,266,214,1800,60.033333,60.033333,0,39.948333,62.438333,-22.49,62.498333,63.44,-0.941667,35.31344354,30.58673403,4.726709506,56.2484997,57.096,-0.8475003
Modern Combat,480,266,214,1900,60.033333,60.016639,0.016694,40.446667,63.297837,-22.85117,62.271667,62.955075,-0.683408,35.75395978,31.00778019,4.746179591,59.15808365,59.80732125,-0.6492376
Modern Combat,480,266,214,2000,60.033333,60.016639,0.016694,40.426667,62.738769,-22.312102,61.308333,59.386023,1.92231,35.73628022,30.73390894,5.002371282,61.308333,59.386023,1.92231
Modern Combat,543,266,277,1200,60.05,60.033333,0.016667,36.015,61.735,-25.72,76.551667,76.421667,0.13,36.015,30.24219153,5.772808471,45.9310002,45.8530002,0.078
Modern Combat,543,266,277,1300,60.049917,59.983361,0.066556,35.620632,62.821963,-27.201331,73.124792,73.058236,0.066556,35.620632,30.77466327,4.845968726,47.5311148,47.4878534,0.0432614
Modern Combat,543,266,277,1400,60.066667,60.033333,0.033334,35.895,63.946667,-28.051667,70.555,72.193333,-1.638333,35.895,31.32562324,4.569376755,49.3885,50.5353331,-1.1468331
Modern Combat,543,266,277,1500,60.033278,60.033333,-0.000055,38.650582,59.915,-21.264418,70.97005,67.34,3.63005,38.650582,29.35062615,9.299955849,53.2275375,50.505,2.7225375
Modern Combat,543,266,277,1600,60.033278,60.05,-0.016722,38.492512,63.756667,-25.264155,68.515807,67.103333,1.412474,38.492512,31.23254774,7.259964262,54.8126456,53.6826664,1.1299792
Modern Combat,543,266,277,1700,60.033333,60.049917,-0.016584,38.106667,63.364393,-25.257726,66.286667,65.257903,1.028764,38.106667,31.04038405,7.066282952,56.34366695,55.46921755,0.8744494
Modern Combat,543,266,277,1800,60.05,60.033333,0.016667,38.59,62.438333,-23.848333,66.22,63.44,2.78,38.59,30.58673403,8.003265971,59.598,57.096,2.502
Modern Combat,543,266,277,1900,60.066667,60.016639,0.050028,38.16,63.297837,-25.137837,63.808333,62.955075,0.853258,38.16,31.00778019,7.152219812,60.61791635,59.80732125,0.8105951
Modern Combat,543,266,277,2000,60.033278,60.016639,0.016639,36.845258,62.738769,-25.893511,59.287854,59.386023,-0.098169,36.845258,30.73390894,6.111349061,59.287854,59.386023,-0.098169
Modern Combat,420,350,70,1200,60.049917,60,0.049917,42.391015,49.893333,-7.502318,76.196339,76.8,-0.603661,32.78863039,32.15960691,0.629023481,45.7178034,46.08,-0.3621966
Modern Combat,420,350,70,1300,60.033333,60.05,-0.016667,41.718333,47.66,-5.941667,72.81,72.293333,0.516667,32.26832387,30.72007366,1.548250203,47.3265,46.99066645,0.33583355
Modern Combat,420,350,70,1400,60.033333,60.05,-0.016667,42.116667,49.971667,-7.855,70.806667,71.085,-0.278333,32.57642751,32.21009843,0.366329079,49.5646669,49.7595,-0.1948331
Modern Combat,420,350,70,1500,60.05,60.049917,0.000083,42.808333,49.274542,-6.466209,67.546667,67.69218,-0.145513,33.11141779,31.76075451,1.350663278,50.66000025,50.769135,-0.10913475
Modern Combat,420,350,70,1600,60.05,60.049917,0.000083,43.228333,52.164725,-8.936392,65.348333,68.366057,-3.017724,33.43627967,33.62367173,-0.187392063,52.2786664,54.6928456,-2.4141792
Modern Combat,420,350,70,1700,60.05,60.016667,0.033333,45.65,51.795,-6.145,66.7,66.365,0.335,35.30939227,33.38535912,1.924033149,56.695,56.41025,0.28475
Modern Combat,420,350,70,1800,60.066556,60.033278,0.033278,43.622296,50.262895,-6.640599,62.02995,61.56406,0.46589,33.74100243,32.39781446,1.343187974,55.826955,55.407654,0.419301
Modern Combat,420,350,70,1900,60.049917,60.033333,0.016584,43.818636,51.215,-7.396364,60.171381,62.538333,-2.366952,33.89286762,33.01151013,0.881357495,57.16281195,59.41141635,-2.2486044
Modern Combat,420,350,70,2000,60.033333,60.033333,0,44.491667,51.746667,-7.255,61.401667,63.296667,-1.895,34.41344409,33.35420525,1.05923884,61.401667,63.296667,-1.895
Modern Combat,480,350,130,1200,60.033333,60,0.033333,38.946667,49.893333,-10.946666,76.366667,76.8,-0.433333,34.42799293,32.15960691,2.268386022,45.8200002,46.08,-0.2599998
Modern Combat,480,350,130,1300,60.05,60.05,0,38.651667,47.66,-9.008333,72.711667,72.293333,0.418334,34.16721945,30.72007366,3.447145783,47.26258355,46.99066645,0.2719171
Modern Combat,480,350,130,1400,60.066667,60.05,0.016667,38.493333,49.971667,-11.478334,70.615,71.085,-0.47,34.02725569,32.21009843,1.817157256,49.4305,49.7595,-0.329
Modern Combat,480,350,130,1500,60.016667,60.049917,-0.03325,40.626667,49.274542,-8.647875,69.81,67.69218,2.11782,35.9130758,31.76075451,4.152321289,52.3575,50.769135,1.588365
Modern Combat,480,350,130,1600,60.016639,60.049917,-0.033278,39.906822,52.164725,-12.257903,65.467554,68.366057,-2.898503,35.27674873,33.62367173,1.653076998,52.3740432,54.6928456,-2.3188024
Modern Combat,480,350,130,1700,60.05,60.016667,0.033333,41.406667,51.795,-10.388333,67.048333,66.365,0.683333,36.60257856,33.38535912,3.217219448,56.99108305,56.41025,0.58083305
Modern Combat,480,350,130,1800,60.033333,60.033278,0.000055,39.948333,50.262895,-10.314562,62.498333,61.56406,0.934273,35.31344354,32.39781446,2.915629079,56.2484997,55.407654,0.8408457
Modern Combat,480,350,130,1900,60.033333,60.033333,0,40.446667,51.215,-10.768333,62.271667,62.538333,-0.266666,35.75395978,33.01151013,2.74244965,59.15808365,59.41141635,-0.2533327
Modern Combat,480,350,130,2000,60.033333,60.033333,0,40.426667,51.746667,-11.32,61.308333,63.296667,-1.988334,35.73628022,33.35420525,2.382074972,61.308333,63.296667,-1.988334
Modern Combat,543,350,193,1200,60.05,60,0.05,36.015,49.893333,-13.878333,76.551667,76.8,-0.248333,36.015,32.15960691,3.855393094,45.9310002,46.08,-0.1489998
Modern Combat,543,350,193,1300,60.049917,60.05,-0.000083,35.620632,47.66,-12.039368,73.124792,72.293333,0.831459,35.620632,30.72007366,4.900558335,47.5311148,46.99066645,0.54044835
Modern Combat,543,350,193,1400,60.066667,60.05,0.016667,35.895,49.971667,-14.076667,70.555,71.085,-0.53,35.895,32.21009843,3.684901565,49.3885,49.7595,-0.371
Modern Combat,543,350,193,1500,60.033278,60.049917,-0.016639,38.650582,49.274542,-10.62396,70.97005,67.69218,3.27787,38.650582,31.76075451,6.889827488,53.2275375,50.769135,2.4584025
Modern Combat,543,350,193,1600,60.033278,60.049917,-0.016639,38.492512,52.164725,-13.672213,68.515807,68.366057,0.14975,38.492512,33.62367173,4.868840269,54.8126456,54.6928456,0.1198
Modern Combat,543,350,193,1700,60.033333,60.016667,0.016666,38.106667,51.795,-13.688333,66.286667,66.365,-0.078333,38.106667,33.38535912,4.721307884,56.34366695,56.41025,-0.06658305
Modern Combat,543,350,193,1800,60.05,60.033278,0.016722,38.59,50.262895,-11.672895,66.22,61.56406,4.65594,38.59,32.39781446,6.192185543,59.598,55.407654,4.190346
Modern Combat,543,350,193,1900,60.066667,60.033333,0.033334,38.16,51.215,-13.055,63.808333,62.538333,1.27,38.16,33.01151013,5.148489871,60.61791635,59.41141635,1.2065
Modern Combat,543,350,193,2000,60.033278,60.033333,-0.000055,36.845258,51.746667,-14.901409,59.287854,63.296667,-4.008813,36.845258,33.35420525,3.491052751,59.287854,63.296667,-4.008813
Modern Combat,480,420,60,1200,60.033333,60.049917,-0.016584,38.946667,42.391015,-3.444348,76.366667,76.196339,0.170328,34.42799293,32.78863039,1.639362541,45.8200002,45.7178034,0.1021968
Modern Combat,480,420,60,1300,60.05,60.033333,0.016667,38.651667,41.718333,-3.066666,72.711667,72.81,-0.098333,34.16721945,32.26832387,1.89889558,47.26258355,47.3265,-0.06391645
Modern Combat,480,420,60,1400,60.066667,60.033333,0.033334,38.493333,42.116667,-3.623334,70.615,70.806667,-0.191667,34.02725569,32.57642751,1.450828177,49.4305,49.5646669,-0.1341669
Modern Combat,480,420,60,1500,60.016667,60.05,-0.033333,40.626667,42.808333,-2.181666,69.81,67.546667,2.263333,35.9130758,33.11141779,2.801658011,52.3575,50.66000025,1.69749975
Modern Combat,480,420,60,1600,60.016639,60.05,-0.033361,39.906822,43.228333,-3.321511,65.467554,65.348333,0.119221,35.27674873,33.43627967,1.840469061,52.3740432,52.2786664,0.0953768
Modern Combat,480,420,60,1700,60.05,60.05,0,41.406667,45.65,-4.243333,67.048333,66.7,0.348333,36.60257856,35.30939227,1.293186298,56.99108305,56.695,0.29608305
Modern Combat,480,420,60,1800,60.033333,60.066556,-0.033223,39.948333,43.622296,-3.673963,62.498333,62.02995,0.468383,35.31344354,33.74100243,1.572441105,56.2484997,55.826955,0.4215447
Modern Combat,480,420,60,1900,60.033333,60.049917,-0.016584,40.446667,43.818636,-3.371969,62.271667,60.171381,2.100286,35.75395978,33.89286762,1.861092155,59.15808365,57.16281195,1.9952717
Modern Combat,480,420,60,2000,60.033333,60.033333,0,40.426667,44.491667,-4.065,61.308333,61.401667,-0.093334,35.73628022,34.41344409,1.322836133,61.308333,61.401667,-0.093334
Modern Combat,543,420,123,1200,60.05,60.049917,0.000083,36.015,42.391015,-6.376015,76.551667,76.196339,0.355328,36.015,32.78863039,3.226369613,45.9310002,45.7178034,0.2131968
Modern Combat,543,420,123,1300,60.049917,60.033333,0.016584,35.620632,41.718333,-6.097701,73.124792,72.81,0.314792,35.620632,32.26832387,3.352308133,47.5311148,47.3265,0.2046148
Modern Combat,543,420,123,1400,60.066667,60.033333,0.033334,35.895,42.116667,-6.221667,70.555,70.806667,-0.251667,35.895,32.57642751,3.318572486,49.3885,49.5646669,-0.1761669
Modern Combat,543,420,123,1500,60.033278,60.05,-0.016722,38.650582,42.808333,-4.157751,70.97005,67.546667,3.423383,38.650582,33.11141779,5.53916421,53.2275375,50.66000025,2.56753725
Modern Combat,543,420,123,1600,60.033278,60.05,-0.016722,38.492512,43.228333,-4.735821,68.515807,65.348333,3.167474,38.492512,33.43627967,5.056232331,54.8126456,52.2786664,2.5339792
Modern Combat,543,420,123,1700,60.033333,60.05,-0.016667,38.106667,45.65,-7.543333,66.286667,66.7,-0.413333,38.106667,35.30939227,2.797274735,56.34366695,56.695,-0.35133305
Modern Combat,543,420,123,1800,60.05,60.066556,-0.016556,38.59,43.622296,-5.032296,66.22,62.02995,4.19005,38.59,33.74100243,4.848997569,59.598,55.826955,3.771045
Modern Combat,543,420,123,1900,60.066667,60.049917,0.01675,38.16,43.818636,-5.658636,63.808333,60.171381,3.636952,38.16,33.89286762,4.267132376,60.61791635,57.16281195,3.4551044
Modern Combat,543,420,123,2000,60.033278,60.033333,-0.000055,36.845258,44.491667,-7.646409,59.287854,61.401667,-2.113813,36.845258,34.41344409,2.431813912,59.287854,61.401667,-2.113813
Modern Combat,543,480,63,1200,60.05,60.033333,0.016667,36.015,38.946667,-2.931667,76.551667,76.366667,0.185,36.015,34.42799293,1.587007072,45.9310002,45.8200002,0.111
Modern Combat,543,480,63,1300,60.049917,60.05,-0.000083,35.620632,38.651667,-3.031035,73.124792,72.711667,0.413125,35.620632,34.16721945,1.453412552,47.5311148,47.26258355,0.26853125
Modern Combat,543,480,63,1400,60.066667,60.066667,0,35.895,38.493333,-2.598333,70.555,70.615,-0.06,35.895,34.02725569,1.867744309,49.3885,49.4305,-0.042
